SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
chr	kal	Cherokee	Kalaallisut	68	55	0	 -0.00002386	 -0.00013070
chr	kan	Cherokee	Kannada	68	354	0	 -0.00006054	 -0.00139775
chr	kas	Cherokee	Kashmiri	68	10	0	 -0.00001018	 -0.00005287
chr	kat	Cherokee	Georgian	68	700	0	 -0.00008514	 -0.00290108
chr	kau	Cherokee	Kanuri	68	9	0	 -0.00000965	 -0.00005016
chr	kaz	Cherokee	Kazakh	68	349	0	 -0.00006011	 -0.00145273
chr	khm	Cherokee	Central Khmer	68	96	0	 -0.00003153	 -0.00053410
chr	kik	Cherokee	Kikuyu	68	3	0	 -0.00000557	 -0.00002896
chr	kin	Cherokee	Kinyarwanda	68	19	0	 -0.00001403	 -0.00007288
chr	kir	Cherokee	Kirghiz	68	116	0	 -0.00003466	 -0.00045714
chr	kom	Cherokee	Komi	68	22	0	 -0.00001509	 -0.00007842
chr	kon	Cherokee	Kongo	68	14	0	 -0.00001204	 -0.00006256
chr	kor	Cherokee	Korean	68	5941	0	 -0.00024830	 -0.03185740
chr	ksh	Cherokee	KÌ¦lsch	68	117	0	 -0.00003480	 -0.00033564
chr	kur	Cherokee	Kurdish	68	373	0	 -0.00006215	 -0.00111346
chr	lao	Cherokee	Lao	68	59	0	 -0.00002472	 -0.00020972
chr	lat	Cherokee	Latin	68	1932	0	 -0.00014148	 -0.00524249
chr	lav	Cherokee	Latvian	68	1069	0	 -0.00010522	 -0.00418257
chr	lbe	Cherokee	Lak	68	30	0	 -0.00001762	 -0.00009158
chr	lij	Cherokee	Ligurian	68	112	1	  0.01142508	  0.07916045
chr	lim	Cherokee	Limburgan	68	194	0	 -0.00004482	 -0.00056868
chr	lin	Cherokee	Lingala	68	19	0	 -0.00001403	 -0.00007288
chr	lit	Cherokee	Lithuanian	68	1979	0	 -0.00014319	 -0.00857016
chr	lmo	Cherokee	Lombard	68	231	1	  0.00793040	  0.09549762
chr	ltz	Cherokee	Luxembourgish	68	551	0	 -0.00007554	 -0.00178593
chr	lug	Cherokee	Ganda	68	3	0	 -0.00000557	 -0.00002896
chr	mah	Cherokee	Marshallese	68	3	0	 -0.00000557	 -0.00002896
chr	mal	Cherokee	Malayalam	68	965	0	 -0.00009997	 -0.00378446
chr	mar	Cherokee	Marathi	68	465	0	 -0.00006939	 -0.00171663
chr	mdf	Cherokee	Moksha	68	124	0	 -0.00003583	 -0.00018618
chr	mkd	Cherokee	Macedonian	68	943	0	 -0.00009883	 -0.00386812
chr	mlg	Cherokee	Malagasy	68	163	0	 -0.00004108	 -0.00030742
chr	mlt	Cherokee	Maltese	68	132	0	 -0.00003697	 -0.00042634
chr	mol	Cherokee	Moldavian	68	43	0	 -0.00002110	 -0.00013674
chr	mon	Cherokee	Mongolian	68	307	0	 -0.00005638	 -0.00111200
chr	mri	Cherokee	Maori	68	201	0	 -0.00004562	 -0.00031934
chr	msa	Cherokee	Malay (macrolanguage)	68	5532	0	 -0.00023958	 -0.02513050
chr	mus	Cherokee	Creek	68	4	0	 -0.00000644	 -0.00003344
chr	mya	Cherokee	Burmese	68	90	0	 -0.00003053	 -0.00038612
chr	myv	Cherokee	Erzya	68	32	0	 -0.00001820	 -0.00009458
chr	mzn	Cherokee	Mazanderani	68	51	0	 -0.00002298	 -0.00012999
chr	nap	Cherokee	Neapolitan	68	157	0	 -0.00004032	 -0.00041116
chr	nau	Cherokee	Nauru	68	39	0	 -0.00002009	 -0.00010441
chr	nav	Cherokee	Navajo	68	48	0	 -0.00002229	 -0.00011584
chr	ndo	Cherokee	Ndonga	68	5	0	 -0.00000719	 -0.00003739
chr	nds	Cherokee	Low German	68	340	0	 -0.00005933	 -0.00082429
chr	nep	Cherokee	Nepali macrolanguage	68	275	0	 -0.00005336	 -0.00076773
chr	new	Cherokee	Newari	68	171	0	 -0.00004208	 -0.00023428
chr	nld	Cherokee	Dutch	68	26888	1	  0.00021307	  0.04616663
chr	nor	Cherokee	Norwegian	68	13866	0	 -0.00037992	 -0.05733479
chr	nov	Cherokee	Novial	68	118	0	 -0.00003495	 -0.00018162
chr	nrm	Cherokee	Narom	68	27	0	 -0.00001672	 -0.00008688
chr	nya	Cherokee	Nyanja	68	7	0	 -0.00000851	 -0.00004424
chr	oci	Cherokee	Occitan (post 1500)	68	345	1	  0.00646960	  0.08558651
chr	ori	Cherokee	Oriya (macrolanguage)	68	141	1	  0.01017480	  0.07682203
chr	orm	Cherokee	Oromo	68	57	1	  0.01603841	  0.08334876
chr	oss	Cherokee	Ossetian	68	77	0	 -0.00002823	 -0.00018515
chr	pag	Cherokee	Pangasinan	68	16	0	 -0.00001287	 -0.00006688
chr	pam	Cherokee	Pampanga	68	19	0	 -0.00001403	 -0.00007288
chr	pan	Cherokee	Panjabi	68	105	0	 -0.00003297	 -0.00026988
chr	pap	Cherokee	Papiamento	68	52	0	 -0.00002320	 -0.00016075
chr	pdc	Cherokee	Pennsylvania German	68	48	0	 -0.00002229	 -0.00012999
chr	pih	Cherokee	Pitcairn-Norfolk	68	77	1	  0.01379191	  0.07167166
chr	pli	Cherokee	Pali	68	49	1	  0.01730185	  0.08991648
chr	pms	Cherokee	Piemontese	68	238	0	 -0.00004964	 -0.00044401
chr	pnt	Cherokee	Pontic	68	114	0	 -0.00003436	 -0.00017852
chr	pol	Cherokee	Polish	68	21517	0	 -0.00047398	 -0.10276992
chr	por	Cherokee	Portuguese	68	22072	0	 -0.00048010	 -0.11807509
chr	pus	Cherokee	Pushto	68	46	0	 -0.00002182	 -0.00018128
chr	que	Cherokee	Quechua	68	143	0	 -0.00003848	 -0.00032650
chr	roh	Cherokee	Romansh	68	98	0	 -0.00003185	 -0.00030718
chr	rom	Cherokee	Romany	68	76	0	 -0.00002805	 -0.00014576
chr	ron	Cherokee	Romanian	68	6192	0	 -0.00025350	 -0.02677385
chr	run	Cherokee	Rundi	68	7	0	 -0.00000851	 -0.00004424
chr	rup	Cherokee	Macedo-Romanian	68	85	0	 -0.00002967	 -0.00018995
chr	rus	Cherokee	Russian	68	35178	0	 -0.00060768	 -0.17393026
chr	sag	Cherokee	Sango	68	51	1	  0.01695831	  0.08813062
chr	sah	Cherokee	Yakut	68	48	0	 -0.00002229	 -0.00016831
chr	san	Cherokee	Sanskrit	68	165	0	 -0.00004133	 -0.00049253
chr	scn	Cherokee	Sicilian	68	268	0	 -0.00005268	 -0.00079889
chr	sco	Cherokee	Scots	68	362	1	  0.00631301	  0.09490718
chr	sgs	Cherokee	Samogitian	68	139	0	 -0.00003794	 -0.00020074
chr	sin	Cherokee	Sinhala	68	265	0	 -0.00005238	 -0.00141140
chr	slk	Cherokee	Slovak	68	3485	0	 -0.00019008	 -0.01278479
chr	slv	Cherokee	Slovenian	68	2993	0	 -0.00017613	 -0.01312639
chr	sme	Cherokee	Northern Sami	68	111	1	  0.01147673	  0.08740995
chr	smo	Cherokee	Samoan	68	114	0	 -0.00003436	 -0.00017852
chr	sna	Cherokee	Shona	68	154	1	  0.00973253	  0.05057411
chr	snd	Cherokee	Sindhi	68	123	1	  0.01089907	  0.07783956
chr	som	Cherokee	Somali	68	229	1	  0.00796537	  0.08652885
chr	sot	Cherokee	Southern Sotho	68	158	1	  0.00960753	  0.04992449
chr	spa	Cherokee	Spanish	68	58791	0	 -0.00078928	 -0.30105046
chr	sqi	Cherokee	Albanian	68	1806	0	 -0.00013679	 -0.00610815
chr	srd	Cherokee	Sardinian	68	133	1	  0.01047856	  0.09254919
chr	srn	Cherokee	Sranan Tongo	68	116	0	 -0.00003466	 -0.00018008
chr	ssw	Cherokee	Swati	68	149	1	  0.00989579	  0.05142255
chr	stq	Cherokee	Saterfriesisch	68	157	1	  0.00963833	  0.05008457
chr	sun	Cherokee	Sundanese	68	245	0	 -0.00005037	 -0.00058520
chr	swa	Cherokee	Swahili (macrolanguage)	68	370	0	 -0.00006190	 -0.00096289
chr	swe	Cherokee	Swedish	68	20863	1	  0.00037636	  0.06572450
chr	szl	Cherokee	Silesian	68	241	1	  0.00776206	  0.06400955
chr	tah	Cherokee	Tahitian	68	164	1	  0.00942865	  0.04899486
chr	tam	Cherokee	Tamil	68	897	0	 -0.00009638	 -0.00345778
chr	tat	Cherokee	Tatar	68	142	0	 -0.00003834	 -0.00038343
chr	tel	Cherokee	Telugu	68	628	0	 -0.00008064	 -0.00265266
chr	tet	Cherokee	Tetum	68	121	0	 -0.00003539	 -0.00018392
chr	tgk	Cherokee	Tajik	68	201	0	 -0.00004562	 -0.00049974
chr	tha	Cherokee	Thai	68	2725	0	 -0.00016805	 -0.01421326
chr	tir	Cherokee	Tigrinya	68	51	1	  0.01695831	  0.08813062
chr	ton	Cherokee	Tonga (Tonga Islands)	68	57	1	  0.01603841	  0.08334876
chr	tpi	Cherokee	Tok Pisin	68	100	1	  0.01209500	  0.07357641
chr	tsn	Cherokee	Tswana	68	103	1	  0.01191662	  0.06192495
chr	tso	Cherokee	Tsonga	68	106	0	 -0.00003313	 -0.00017214
chr	tuk	Cherokee	Turkmen	68	157	1	  0.00963833	  0.07528128
chr	tum	Cherokee	Tumbuka	68	148	1	  0.00992943	  0.05159736
chr	tur	Cherokee	Turkish	68	10189	0	 -0.00032544	 -0.05033650
chr	udm	Cherokee	Udmurt	68	174	0	 -0.00004244	 -0.00024383
chr	uig	Cherokee	Uighur	68	187	0	 -0.00004400	 -0.00029844
chr	ukr	Cherokee	Ukrainian	68	7076	0	 -0.00027104	 -0.02713898
chr	urd	Cherokee	Urdu	68	428	0	 -0.00006657	 -0.00140434
chr	uzb	Cherokee	Uzbek	68	314	1	  0.00678703	  0.08823341
chr	vec	Cherokee	Venetian	68	382	1	  0.00614225	  0.07745233
chr	ven	Cherokee	Venda	68	149	1	  0.00989579	  0.05142255
chr	vie	Cherokee	Vietnamese	68	3098	0	 -0.00017920	 -0.01626878
chr	vls	Cherokee	Vlaams	68	247	1	  0.00766599	  0.10483390
chr	vol	Cherokee	VolapÌ_k	68	135	1	  0.01040010	  0.07130334
chr	war	Cherokee	Waray (Philippines)	68	114	1	  0.01132382	  0.06699691
chr	wln	Cherokee	Walloon	68	80	0	 -0.00002878	 -0.00019939
chr	wol	Cherokee	Wolof	68	66	1	  0.01490129	  0.07743795
chr	xal	Cherokee	Kalmyk	68	114	1	  0.01132382	  0.05884406
chr	xho	Cherokee	Xhosa	68	58	1	  0.01589913	  0.08262475
chr	yid	Cherokee	Yiddish	68	329	0	 -0.00005837	 -0.00121031
chr	yor	Cherokee	Yoruba	68	165	1	  0.00939978	  0.04884486
chr	zea	Cherokee	Zeeuws	68	161	0	 -0.00004083	 -0.00024835
chr	zha	Cherokee	Zhuang	68	177	1	  0.00907267	  0.04714493
chr	zho	Cherokee	Chinese	68	19201	0	 -0.00044754	 -0.10041130
chr	zul	Cherokee	Zulu	68	18	0	 -0.00001365	 -0.00007093
chr	zza	Cherokee	Zaza	68	142	0	 -0.00003834	 -0.00026840
chu	aar	Church Slavic	Afar	178	5	0	 -0.00001164	 -0.00007544
chu	abk	Church Slavic	Abkhazian	178	9	1	  0.02496968	  0.16187251
chu	afr	Church Slavic	Afrikaans	178	776	1	  0.00254612	  0.05744327
chu	aka	Church Slavic	Akan	178	183	1	  0.00547066	  0.03545446
chu	amh	Church Slavic	Amharic	178	81	0	 -0.00004685	 -0.00038065
chu	ang	Church Slavic	Old English (ca. 450-1100)	178	135	0	 -0.00006049	 -0.00055439
chu	ara	Church Slavic	Arabic	178	6361	0	 -0.00041572	 -0.05617012
chu	arc	Church Slavic	Official Aramaic (700-300 BCE)	178	157	1	  0.00591707	  0.03834769
chu	arg	Church Slavic	Aragonese	178	377	1	  0.00375961	  0.04432551
chu	asm	Church Slavic	Assamese	178	146	1	  0.00614065	  0.05210617
chu	ast	Church Slavic	Asturian	178	341	1	  0.00396321	  0.05824754
chu	ava	Church Slavic	Avaric	178	105	1	  0.00726174	  0.04706268
chu	aym	Church Slavic	Aymara	178	118	1	  0.00684384	  0.04435422
chu	aze	Church Slavic	Azerbaijani	178	1111	1	  0.00207571	  0.07769395
chu	bak	Church Slavic	Bashkir	178	190	2	  0.01080437	  0.07485923
chu	bam	Church Slavic	Bambara	178	12	0	 -0.00001803	 -0.00011687
chu	bar	Church Slavic	Bavarian	178	515	1	  0.00318512	  0.05958852
chu	bel	Church Slavic	Belarusian	178	507	0	 -0.00011723	 -0.00254694
chu	ben	Church Slavic	Bengali	178	843	2	  0.00501290	  0.15915665
chu	bik	Church Slavic	Bikol	178	58	1	  0.00980264	  0.06353141
chu	bis	Church Slavic	Bislama	178	52	1	  0.01035706	  0.06712502
chu	bod	Church Slavic	Tibetan	178	155	2	  0.01197673	  0.11299638
chu	bpy	Church Slavic	Bishnupriya	178	116	1	  0.00690356	  0.04474122
chu	bre	Church Slavic	Breton	178	359	1	  0.00385765	  0.06692815
chu	bua	Church Slavic	Buriat	178	117	1	  0.00687351	  0.04454648
chu	bug	Church Slavic	Buginese	178	143	2	  0.01247433	  0.08084917
chu	bul	Church Slavic	Bulgarian	178	4122	2	  0.00200234	  0.16471662
chu	cat	Church Slavic	Catalan	178	8075	1	  0.00036690	  0.03836832
chu	ceb	Church Slavic	Cebuano	178	139	1	  0.00629646	  0.05839212
chu	ces	Church Slavic	Czech	178	8493	3	  0.00196352	  0.24230260
chu	cha	Church Slavic	Chamorro	178	62	0	 -0.00004099	 -0.00026566
chu	che	Church Slavic	Chechen	178	121	1	  0.00675706	  0.04482226
chu	chm	Church Slavic	Mari (Russia)	178	118	1	  0.00684384	  0.04435422
chu	cho	Church Slavic	Choctaw	178	4	0	 -0.00001041	 -0.00006748
chu	chr	Church Slavic	Cherokee	178	68	0	 -0.00004293	 -0.00027822
chu	chv	Church Slavic	Chuvash	178	238	3	  0.01449634	  0.13444768
chu	chy	Church Slavic	Cheyenne	178	61	0	 -0.00004066	 -0.00026351
chu	cor	Church Slavic	Cornish	178	65	0	 -0.00004197	 -0.00028156
chu	cos	Church Slavic	Corsican	178	66	0	 -0.00004229	 -0.00030204
chu	cre	Church Slavic	Cree	178	23	0	 -0.00002497	 -0.00016180
chu	crh	Church Slavic	Crimean Tatar	178	139	0	 -0.00006138	 -0.00039778
chu	csb	Church Slavic	Kashubian	178	89	1	  0.00789632	  0.06838627
chu	cym	Church Slavic	Welsh	178	496	0	 -0.00011595	 -0.00248692
chu	dan	Church Slavic	Danish	178	8164	0	 -0.00047113	 -0.05218329
chu	deu	Church Slavic	German	178	103768	1	 -0.00147447	 -0.69817729
chu	div	Church Slavic	Dhivehi	178	168	1	  0.00571567	  0.04081874
chu	dsb	Church Slavic	Lower Sorbian	178	174	1	  0.00561390	  0.03638281
chu	dzo	Church Slavic	Dzongkha	178	108	1	  0.00715867	  0.04639468
chu	ell	Church Slavic	Modern Greek (1453-)	178	3789	1	  0.00089792	  0.06977246
chu	eml	Church Slavic	Emiliano-Romagnolo	178	110	0	 -0.00005460	 -0.00045683
chu	eng	Church Slavic	English	178	273987	11	 -0.00121668	 -1.53380766
chu	epo	Church Slavic	Esperanto	178	2310	0	 -0.00025032	 -0.01057303
chu	est	Church Slavic	Estonian	178	1956	1	  0.00146513	  0.08028844
chu	eus	Church Slavic	Basque	178	1093	1	  0.00209556	  0.07403018
chu	ewe	Church Slavic	Ewe	178	128	1	  0.00656648	  0.04255659
chu	ext	Church Slavic	Extremaduran	178	139	1	  0.00629646	  0.04080653
chu	fao	Church Slavic	Faroese	178	288	1	  0.00432871	  0.04935531
chu	fas	Church Slavic	Persian	178	4738	0	 -0.00035867	 -0.04243885
chu	fij	Church Slavic	Fijian	178	104	1	  0.00729708	  0.04729171
chu	fil	Church Slavic	Filipino (macrolanguage)	178	713	0	 -0.00013903	 -0.00395439
chu	fin	Church Slavic	Finnish	178	11484	1	  0.00014188	  0.02046715
chu	fra	Church Slavic	French	178	69366	1	 -0.00110153	 -0.41624411
chu	frp	Church Slavic	Arpitan	178	150	1	  0.00605653	  0.03925153
chu	fry	Church Slavic	Western Frisian	178	357	1	  0.00386899	  0.05147390
chu	ful	Church Slavic	Fulah	178	101	1	  0.00740620	  0.04799901
chu	fur	Church Slavic	Friulian	178	98	0	 -0.00005154	 -0.00041230
chu	gla	Church Slavic	Scottish Gaelic	178	270	2	  0.00903826	  0.09692850
chu	gle	Church Slavic	Irish	178	523	1	  0.00315885	  0.06542749
chu	glg	Church Slavic	Galician	178	1541	1	  0.00170558	  0.06680139
chu	glk	Church Slavic	Gilaki	178	184	1	  0.00545539	  0.05059197
chu	glv	Church Slavic	Manx	178	119	1	  0.00681455	  0.04416437
chu	got	Church Slavic	Gothic	178	134	1	  0.00641510	  0.04157544
chu	grn	Church Slavic	Guarani	178	155	1	  0.00595596	  0.04169245
chu	guj	Church Slavic	Gujarati	178	319	1	  0.00410399	  0.07048897
chu	hat	Church Slavic	Haitian	178	190	1	  0.00536630	  0.04259432
chu	hau	Church Slavic	Hausa	178	157	1	  0.00591707	  0.03834769
chu	haw	Church Slavic	Hawaiian	178	120	1	  0.00678563	  0.04397689
chu	hbs	Church Slavic	Serbo-Croatian	178	7389	3	  0.00217161	  0.22671259
chu	heb	Church Slavic	Hebrew	178	6538	0	 -0.00042148	 -0.05809094
chu	hif	Church Slavic	Fiji Hindi	178	68	0	 -0.00004293	 -0.00044820
chu	hin	Church Slavic	Hindi	178	1178	0	 -0.00017872	 -0.00675599
chu	hsb	Church Slavic	Upper Sorbian	178	234	1	  0.00482060	  0.03442634
chu	hun	Church Slavic	Hungarian	178	9488	1	  0.00026291	  0.03530349
chu	hye	Church Slavic	Armenian	178	575	1	  0.00300137	  0.07569212
chu	ibo	Church Slavic	Igbo	178	55	0	 -0.00003861	 -0.00025021
chu	ido	Church Slavic	Ido	178	235	0	 -0.00007981	 -0.00068655
chu	iii	Church Slavic	Sichuan Yi	178	2	0	 -0.00000736	 -0.00004771
chu	iku	Church Slavic	Inuktitut	178	18	0	 -0.00002209	 -0.00014314
chu	ile	Church Slavic	Interlingue	178	26	0	 -0.00002655	 -0.00017203
chu	ilo	Church Slavic	Iloko	178	84	0	 -0.00004771	 -0.00030922
chu	ina	Church Slavic	Interlingua (International Auxiliary Language Association)	178	200	0	 -0.00007363	 -0.00086491
chu	ipk	Church Slavic	Inupiaq	178	56	0	 -0.00003896	 -0.00025248
chu	isl	Church Slavic	Icelandic	178	956	0	 -0.00016099	 -0.00555605
chu	ita	Church Slavic	Italian	178	33146	0	 -0.00095399	 -0.25771616
chu	jav	Church Slavic	Javanese	178	339	1	  0.00397545	  0.06029116
chu	jbo	Church Slavic	Lojban	178	169	1	  0.00569834	  0.04187475
chu	jpn	Church Slavic	Japanese	178	28951	1	 -0.00044780	 -0.14361439
chu	kaa	Church Slavic	Kara-Kalpak	178	104	1	  0.00729708	  0.04729171
chu	kab	Church Slavic	Kabyle	178	168	1	  0.00571567	  0.03960000
chu	kal	Church Slavic	Kalaallisut	178	55	1	  0.01006853	  0.06525487
chu	kan	Church Slavic	Kannada	178	354	0	 -0.00009796	 -0.00226149
chu	kas	Church Slavic	Kashmiri	178	10	0	 -0.00001646	 -0.00010669
chu	kat	Church Slavic	Georgian	178	700	0	 -0.00013776	 -0.00469380
chu	kau	Church Slavic	Kanuri	178	9	0	 -0.00001562	 -0.00010122
chu	kaz	Church Slavic	Kazakh	178	349	0	 -0.00009726	 -0.00235044
chu	khm	Church Slavic	Central Khmer	178	96	0	 -0.00005101	 -0.00086414
chu	kik	Church Slavic	Kikuyu	178	3	0	 -0.00000902	 -0.00005844
chu	kin	Church Slavic	Kinyarwanda	178	19	0	 -0.00002269	 -0.00014706
chu	kir	Church Slavic	Kirghiz	178	116	1	  0.00690356	  0.09106632
chu	kom	Church Slavic	Komi	178	22	0	 -0.00002442	 -0.00015825
chu	kon	Church Slavic	Kongo	178	14	0	 -0.00001948	 -0.00012624
chu	kor	Church Slavic	Korean	178	5941	0	 -0.00040173	 -0.05154366
chu	ksh	Church Slavic	KÌ¦lsch	178	117	0	 -0.00005631	 -0.00054306
chu	kur	Church Slavic	Kurdish	178	373	0	 -0.00010055	 -0.00180152
chu	lao	Church Slavic	Lao	178	59	0	 -0.00003999	 -0.00033931
chu	lat	Church Slavic	Latin	178	1932	4	  0.00659487	  0.24437182
chu	lav	Church Slavic	Latvian	178	1069	1	  0.00212277	  0.08437853
chu	lbe	Church Slavic	Lak	178	30	0	 -0.00002851	 -0.00018479
chu	lij	Church Slavic	Ligurian	178	112	0	 -0.00005510	 -0.00038172
chu	lim	Church Slavic	Limburgan	178	194	0	 -0.00007251	 -0.00092009
chu	lin	Church Slavic	Lingala	178	19	0	 -0.00002269	 -0.00014706
chu	lit	Church Slavic	Lithuanian	178	1979	0	 -0.00023168	 -0.01386608
chu	lmo	Church Slavic	Lombard	178	231	0	 -0.00007913	 -0.00095282
chu	ltz	Church Slavic	Luxembourgish	178	551	1	  0.00307135	  0.07261687
chu	lug	Church Slavic	Ganda	178	3	0	 -0.00000902	 -0.00005844
chu	mah	Church Slavic	Marshallese	178	3	0	 -0.00000902	 -0.00005844
chu	mal	Church Slavic	Malayalam	178	965	0	 -0.00016175	 -0.00612306
chu	mar	Church Slavic	Marathi	178	465	1	  0.00336404	  0.08322211
chu	mdf	Church Slavic	Moksha	178	124	2	  0.01340481	  0.08688089
chu	mkd	Church Slavic	Macedonian	178	943	2	  0.00472279	  0.18485588
chu	mlg	Church Slavic	Malagasy	178	163	1	  0.00580471	  0.04343919
chu	mlt	Church Slavic	Maltese	178	132	0	 -0.00005981	 -0.00068980
chu	mol	Church Slavic	Moldavian	178	43	0	 -0.00003414	 -0.00022124
chu	mon	Church Slavic	Mongolian	178	307	2	  0.00846520	  0.16696573
chu	mri	Church Slavic	Maori	178	201	1	  0.00521337	  0.03649408
chu	msa	Church Slavic	Malay (macrolanguage)	178	5532	1	  0.00062124	  0.06516526
chu	mus	Church Slavic	Creek	178	4	0	 -0.00001041	 -0.00006748
chu	mya	Church Slavic	Burmese	178	90	0	 -0.00004939	 -0.00062473
chu	myv	Church Slavic	Erzya	178	32	1	  0.01322107	  0.08568980
chu	mzn	Church Slavic	Mazanderani	178	51	0	 -0.00003718	 -0.00024094
chu	nap	Church Slavic	Neapolitan	178	157	0	 -0.00006523	 -0.00066524
chu	nau	Church Slavic	Nauru	178	39	0	 -0.00003251	 -0.00021070
chu	nav	Church Slavic	Navajo	178	48	0	 -0.00003607	 -0.00023375
chu	ndo	Church Slavic	Ndonga	178	5	0	 -0.00001164	 -0.00007544
chu	nds	Church Slavic	Low German	178	340	0	 -0.00009600	 -0.00133367
chu	nep	Church Slavic	Nepali macrolanguage	178	275	1	  0.00443391	  0.06379348
chu	new	Church Slavic	Newari	178	171	1	  0.00566412	  0.03670830
chu	nld	Church Slavic	Dutch	178	26888	0	 -0.00085816	 -0.18594435
chu	nor	Church Slavic	Norwegian	178	13866	2	  0.00066186	  0.09988424
chu	nov	Church Slavic	Novial	178	118	1	  0.00684384	  0.04435422
chu	nrm	Church Slavic	Narom	178	27	0	 -0.00002705	 -0.00017531
chu	nya	Church Slavic	Nyanja	178	7	0	 -0.00001377	 -0.00008926
chu	oci	Church Slavic	Occitan (post 1500)	178	345	0	 -0.00009670	 -0.00127926
chu	ori	Church Slavic	Oriya (macrolanguage)	178	141	0	 -0.00006182	 -0.00046672
chu	orm	Church Slavic	Oromo	178	57	0	 -0.00003930	 -0.00025472
chu	oss	Church Slavic	Ossetian	178	77	1	  0.00849645	  0.05571695
chu	pag	Church Slavic	Pangasinan	178	16	0	 -0.00002082	 -0.00013495
chu	pam	Church Slavic	Pampanga	178	19	0	 -0.00002269	 -0.00014706
chu	pan	Church Slavic	Panjabi	178	105	0	 -0.00005335	 -0.00043666
chu	pap	Church Slavic	Papiamento	178	52	0	 -0.00003754	 -0.00026009
chu	pdc	Church Slavic	Pennsylvania German	178	48	0	 -0.00003607	 -0.00023375
chu	pih	Church Slavic	Pitcairn-Norfolk	178	77	0	 -0.00004568	 -0.00029606
chu	pli	Church Slavic	Pali	178	49	0	 -0.00003644	 -0.00023617
chu	pms	Church Slavic	Piemontese	178	238	1	  0.00477857	  0.04274131
chu	pnt	Church Slavic	Pontic	178	114	1	  0.00696482	  0.04513830
chu	pol	Church Slavic	Polish	178	21517	5	  0.00179888	  0.39004329
chu	por	Church Slavic	Portuguese	178	22072	0	 -0.00077678	 -0.19103953
chu	pus	Church Slavic	Pushto	178	46	0	 -0.00003531	 -0.00029330
chu	que	Church Slavic	Quechua	178	143	0	 -0.00006226	 -0.00052826
chu	roh	Church Slavic	Romansh	178	98	0	 -0.00005154	 -0.00049701
chu	rom	Church Slavic	Romany	178	76	0	 -0.00004539	 -0.00029413
chu	ron	Church Slavic	Romanian	178	6192	1	  0.00054356	  0.05740915
chu	run	Church Slavic	Rundi	178	7	0	 -0.00001377	 -0.00008926
chu	rup	Church Slavic	Macedo-Romanian	178	85	0	 -0.00004800	 -0.00031106
chu	rus	Church Slavic	Russian	178	35178	7	  0.00183369	  0.52484428
chu	sag	Church Slavic	Sango	178	51	0	 -0.00003718	 -0.00024094
chu	sah	Church Slavic	Yakut	178	48	0	 -0.00003607	 -0.00027231
chu	san	Church Slavic	Sanskrit	178	165	0	 -0.00006687	 -0.00079689
chu	scn	Church Slavic	Sicilian	178	268	0	 -0.00008523	 -0.00129257
chu	sco	Church Slavic	Scots	178	362	0	 -0.00009906	 -0.00148915
chu	sgs	Church Slavic	Samogitian	178	139	1	  0.00629646	  0.04080653
chu	sin	Church Slavic	Sinhala	178	265	0	 -0.00008475	 -0.00228357
chu	slk	Church Slavic	Slovak	178	3485	2	  0.00223361	  0.15023429
chu	slv	Church Slavic	Slovenian	178	2993	2	  0.00245682	  0.18309566
chu	sme	Church Slavic	Northern Sami	178	111	0	 -0.00005485	 -0.00041772
chu	smo	Church Slavic	Samoan	178	114	1	  0.00696482	  0.04513830
chu	sna	Church Slavic	Shona	178	154	1	  0.00597568	  0.03872755
chu	snd	Church Slavic	Sindhi	178	123	0	 -0.00005774	 -0.00041233
chu	som	Church Slavic	Somali	178	229	1	  0.00487465	  0.05295293
chu	sot	Church Slavic	Southern Sotho	178	158	1	  0.00589791	  0.03822346
chu	spa	Church Slavic	Spanish	178	58791	0	 -0.00127701	 -0.48708458
chu	sqi	Church Slavic	Albanian	178	1806	1	  0.00154309	  0.06890573
chu	srd	Church Slavic	Sardinian	178	133	0	 -0.00006004	 -0.00053025
chu	srn	Church Slavic	Sranan Tongo	178	116	1	  0.00690356	  0.04474122
chu	ssw	Church Slavic	Swati	178	149	1	  0.00607725	  0.03938578
chu	stq	Church Slavic	Saterfriesisch	178	157	1	  0.00591707	  0.03834769
chu	sun	Church Slavic	Sundanese	178	245	1	  0.00470749	  0.05469667
chu	swa	Church Slavic	Swahili (macrolanguage)	178	370	1	  0.00379690	  0.05906634
chu	swe	Church Slavic	Swedish	178	20863	1	 -0.00023396	 -0.04085740
chu	szl	Church Slavic	Silesian	178	241	1	  0.00474773	  0.03915123
chu	tah	Church Slavic	Tahitian	178	164	1	  0.00578658	  0.03750195
chu	tam	Church Slavic	Tamil	178	897	1	  0.00234719	  0.08420527
chu	tat	Church Slavic	Tatar	178	142	2	  0.01251861	  0.12519589
chu	tel	Church Slavic	Telugu	178	628	1	  0.00286095	  0.09410783
chu	tet	Church Slavic	Tetum	178	121	1	  0.00675706	  0.04379172
chu	tgk	Church Slavic	Tajik	178	201	1	  0.00521337	  0.05711038
chu	tha	Church Slavic	Thai	178	2725	0	 -0.00027190	 -0.02299633
chu	tir	Church Slavic	Tigrinya	178	51	0	 -0.00003718	 -0.00024094
