date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Turkmenistan,123
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Turkey,5960
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Ukraine,3210
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Uzbekistan,1720
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,OCEANIA,Australia,20200
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,China,1460000
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Hong Kong,285000
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Indonesia,3610
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Japan,409000
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Cambodia,2520
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,South Korea,41200
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Laos,2610
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Macau,9590
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Myanmar,3570
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Mongolia,4300
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Malaysia,9220
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,OCEANIA,New Zealand,6400
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Philippines,7490
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,OCEANIA,Papua New Guinea,80
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,North Korea,9890
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Singapore,18800
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Thailand,13100
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Vietnam,7620
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Taiwan,206000
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,French Guiana,31
6/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,South Sudan,745
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Angola,697
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Burundi,60
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Benin,128
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Burkina Faso,78
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Botswana,84
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Central African Republic,2280
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Cote d'Ivoire,2
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Cameroon,131
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Republic of the Congo,0
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Eritrea,50
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Ethiopia,1030
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Gabon,81
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Ghana,924
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Guinea,662
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Gambia,28
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Guinea-Bissau,31
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Kenya,1920
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Liberia,103
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Lesotho,30
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Madagascar,98
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mali,2320
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mozambique,117
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mauritania,87
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mauritius,113
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Malawi,69
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Namibia,97
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Niger,606
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Nigeria,1490
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Rwanda,89
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Sudan,2690
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Senegal,113
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Sierra Leone,74
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Somalia,2090
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Chad,108
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Togo,10600
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Tanzania,566
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Uganda,151
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,South Africa,7220
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Democratic Republic of the Congo,23
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Zambia,122
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Zimbabwe,509
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Afghanistan,6610
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Bangladesh,762
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Bhutan,14800
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,India,17700
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Sri Lanka,1020
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Nepal,975
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Pakistan,6130
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Canada,16000
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,United States,45
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,United Arab Emirates,62
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Algeria,1510
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Egypt,7780
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Iran,8150
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Iraq,6520
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Israel,5660
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Jordan,3220
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Kuwait,1690
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Lebanon,1680
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Libya,15600
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Morocco,925
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Oman,1820
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Qatar,4640
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Saudi Arabia,2690
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Syria,4050
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Tunisia,2700
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,West Bank,26
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Yemen,2430
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Argentina,6400
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Bolivia,597
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Brazil,17500
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Chile,2620
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Colombia,3500
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Costa Rica,862
7/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,South Sudan,745
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Angola,697
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Burundi,60
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Benin,128
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Burkina Faso,78
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Botswana,84
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Central African Republic,2280
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Cote d'Ivoire,2
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Cameroon,131
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Republic of the Congo,0
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Eritrea,50
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Ethiopia,1030
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Gabon,81
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Ghana,924
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Guinea,662
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Gambia,28
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Guinea-Bissau,31
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Kenya,1920
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Liberia,103
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Lesotho,30
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Madagascar,98
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mali,2320
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mozambique,117
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mauritania,87
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mauritius,113
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Malawi,69
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Namibia,97
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Niger,606
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Nigeria,1490
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Rwanda,89
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Sudan,2690
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Senegal,113
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Sierra Leone,74
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Somalia,2090
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Chad,108
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Togo,10600
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Tanzania,566
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Uganda,151
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,South Africa,7220
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Democratic Republic of the Congo,23
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Zambia,122
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Zimbabwe,509
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Afghanistan,6610
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Bangladesh,762
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Bhutan,14800
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,India,17700
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Sri Lanka,1020
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Nepal,975
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Pakistan,6130
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Canada,16000
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,United States,45
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,United Arab Emirates,62
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Algeria,1510
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Egypt,7780
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Iran,8150
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Iraq,6520
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Israel,5660
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Jordan,3220
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Kuwait,1690
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Lebanon,1680
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Libya,15600
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Morocco,925
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Oman,1820
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Qatar,4640
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Saudi Arabia,2690
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Syria,4050
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Tunisia,2700
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,West Bank,26
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Yemen,2430
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Argentina,6400
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Bolivia,597
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Brazil,17500
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Chile,2620
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Colombia,3500
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Costa Rica,862
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Cuba,2060
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Dominican Republic,54
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Ecuador,578
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Guatemala,110
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Honduras,666
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Haiti,924
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Jamaica,877
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Mexico,5520
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Nicaragua,81
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Panama,742
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Peru,1480
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Puerto Rico,108
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Paraguay,560
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,El Salvador,98
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Uruguay,1190
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,Venezuela,1690
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Albania,103
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Armenia,110
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Austria,3070
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Azerbaijan,128
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Belgium,4730
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Bulgaria,1100
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Bosnia and Herzegovina,505
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Belarus,1630
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Switzerland,8780
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Czech Republic,63
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Germany,39000
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Denmark,4430
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Spain,19400
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Estonia,132
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Finland,2640
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,France,39600
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,United Kingdom,72400
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Georgia,523
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Greece,11600
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,N_AMERICA,Greenland,83
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Croatia,1510
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Hungary,2090
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Ireland,4790
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Italy,25500
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Kazakhstan,2880
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Kyrgyzstan,874
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Lithuania,867
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Macedonia,95
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Netherlands,9230
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Norway,3210
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Poland,3440
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Portugal,7130
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Romania,1650
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Russia,31500
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Serbia,2550
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Slovakia,887
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Slovenia,887
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Sweden,6180
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Tajikistan,638
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Turkmenistan,123
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Turkey,5960
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,EUROPE,Ukraine,3210
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Uzbekistan,1720
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,OCEANIA,Australia,20200
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,China,1460000
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Hong Kong,285000
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Indonesia,3610
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Japan,409000
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Cambodia,2520
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,South Korea,41200
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Laos,2610
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Macau,9590
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Myanmar,3570
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Mongolia,4300
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Malaysia,9220
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,OCEANIA,New Zealand,6400
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Philippines,7490
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,OCEANIA,Papua New Guinea,80
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,North Korea,9890
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Singapore,18800
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Thailand,13100
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Vietnam,7620
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,ASIA,Taiwan,206000
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,S_AMERICA,French Guiana,31
8/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,South Sudan,745
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Angola,697
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Burundi,60
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Benin,128
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Burkina Faso,78
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Botswana,84
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Central African Republic,2280
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Cote d'Ivoire,2
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Cameroon,131
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Republic of the Congo,0
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Eritrea,50
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Ethiopia,1030
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Gabon,81
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Ghana,924
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Guinea,662
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Gambia,28
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Guinea-Bissau,31
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Kenya,1920
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Liberia,103
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Lesotho,30
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Madagascar,98
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mali,2320
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mozambique,117
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mauritania,87
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Mauritius,113
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Malawi,69
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Namibia,97
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Niger,606
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Nigeria,1490
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Rwanda,89
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Sudan,2690
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Senegal,113
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Sierra Leone,74
9/1/11,cn,Sino-Tibetan,Sinitic,zh-zh-TW,AFRICA,Somalia,2090
