EnglishName	Lang	ISO6393Lang	IndigName	FirstDate	FirstTime	LastSize
Verizon Communications	ro	ron	Verizon	2007-08-29	19:10:04	1319
Verizon Communications	pl	pol	Verizon Communications	2007-06-07	17:36:14	2060
Verizon Communications	fr	fra	Verizon Communications	2005-09-24	19:29:13	8807
Verizon Communications	de	deu	Verizon Communications	2004-12-16	21:56:13	4207
Verizon Communications	da	dan	Verizon Communications	2012-04-08	21:04:05	11154
Verizon Communications	fa	fas	ورایزون	2012-10-18	11:29:17	13083
Verizon Communications	fi	fin	Verizon Communications	2006-02-15	11:04:28	2065
Verizon Communications	ja	jpn	ベライゾン・コミュニケーションズ	2006-03-08	15:03:44	5132
Verizon Communications	he	heb	ורייזון תקשורת	2010-05-20	19:02:36	3913
Verizon Communications	kk	kaz	Verizon Communications	2012-02-26	16:22:01	4326
Verizon Communications	ml	mal	വെറൈസൺ കമ്മ്യൂണിക്കേഷൻസ്	2009-06-28	18:24:04	5632
Verizon Communications	ko	kor	버라이즌 커뮤니케이션스	2007-12-06	20:24:02	3783
Verizon Communications	sv	swe	Verizon	2005-09-17	14:28:10	3663
Swatch	ru	rus	Swatch	2008-03-08	14:58:46	5697
Swatch	fr	fra	Swatch (marque)	2008-03-10	22:12:45	18989
Swatch	en	eng	Swatch	2004-12-22	20:34:13	17320
Swatch	nl	nld	Swatch	2004-04-29	15:36:50	2338
Swatch	pt	por	Swatch	2008-02-27	14:37:21	5226
Swatch	ko	kor	스와치	2010-05-15	12:14:44	1935
Swatch	de	deu	Swatch	2004-09-17	14:07:41	13597
Swatch	tr	tur	Swatch	2006-02-15	11:53:17	2091
Swatch	it	ita	Swatch	2006-10-04	16:02:11	5713
Swatch	sv	swe	Swatch	2005-06-02	13:06:12	2324
Swatch	fa	fas	سواچ	2008-03-02	09:49:22	5084
Swatch	fi	fin	Swatch	2008-06-20	08:08:40	1151
Swatch	pnb	lah	سواچ	2010-02-28	14:36:37	777
Swatch	zh	zho	斯沃琪	2006-04-12	18:35:31	4238
Swatch	ja	jpn	スウォッチ	2004-08-24	13:40:39	3545
Swatch	es	spa	Swatch	2006-04-24	19:11:49	8335
Swatch	he	heb	סווטש	2009-08-12	15:32:50	2680
VF Corporation	fr	fra	VF Corporation	2011-04-28	21:04:03	7210
VF Corporation	de	deu	VF Corporation	2005-11-15	19:37:23	6156
VF Corporation	en	eng	VF Corporation	2005-09-18	22:08:58	4494
VF Corporation	it	ita	Vf Corporation	2006-11-07	21:55:46	2214
Hyundai	el	ell	Hyundai	2010-11-30	09:22:32	1452
Hyundai	fr	fra	Hyundai	2005-08-18	11:40:48	8293
Hyundai	en	eng	Hyundai	2004-02-04	07:12:04	9639
Hyundai	zh	zho	現代集團	2004-03-02	05:19:41	2503
Hyundai	vi	vie	Hyundai	2006-07-29	02:03:39	3597
Hyundai	de	deu	Hyundai	2006-01-23	11:36:33	1683
Hyundai	tr	tur	Hyundai	2009-03-22	17:13:37	2326
Hyundai	it	ita	Hyundai	2003-09-24	20:07:50	3050
Hyundai	hu	hun	Hyundai	2007-03-03	00:24:42	1126
Hyundai	lv	lav	Hyundai	2006-07-15	21:13:00	762
Hyundai	fa	fas	هیوندایی	2008-06-09	08:17:51	2050
Hyundai	ja	jpn	ヒュンダイ	2004-04-28	06:36:14	6089
Hyundai	pl	pol	Hyundai	2004-08-20	19:50:28	2831
Hyundai	ko	kor	현대 (재벌)	2005-09-04	22:20:38	4147
Hyundai	sk	slk	Hyundai	2008-03-11	17:33:09	957
Hyundai	cs	ces	Hyundai	2007-06-03	09:42:53	2544
Hyundai	fi	fin	Hyundai	2007-11-08	16:11:22	1061
Hyundai	sv	swe	Hyundai	2004-10-22	15:21:02	942
Hyundai	id	msa	Hyundai	2006-09-19	04:22:25	2362
Hyundai	es	spa	Hyundai	2010-03-19	09:18:22	14221
Hyundai	he	heb	יונדאי	2006-12-12	19:39:25	2394
LG Corp	eo	epo	LG Group	2006-04-29	16:05:17	993
LG Corp	sah	sah	LG Group	2009-03-04	11:17:47	1641
LG Corp	zh	zho	乐金	2006-04-10	07:10:23	6305
LG Corp	vi	vie	Tập đoàn LG	2007-08-19	19:08:08	3699
LG Corp	it	ita	LG Group	2007-12-09	16:33:29	3511
LG Corp	ar	ara	مجموعة إل جي	2010-06-06	13:36:35	7816
LG Corp	cs	ces	LG Group	2009-07-21	07:36:57	4329
LG Corp	et	est	LG Group	2010-03-04	14:54:49	3564
LG Corp	id	msa	LG Group	2006-05-20	07:13:32	2882
LG Corp	es	spa	LG Group	2007-10-23	15:43:10	3127
LG Corp	ru	rus	LG Group	2006-01-17	21:45:40	28617
LG Corp	nl	nld	LG Group	2005-05-25	09:41:48	4055
LG Corp	pt	por	LG Group	2005-12-03	21:10:16	5619
LG Corp	no	nor	LG	2008-01-12	22:39:27	1565
LG Corp	tr	tur	LG Grup	2006-09-11	21:45:14	7899
LG Corp	en	eng	LG Corp	2004-11-30	05:54:31	8223
LG Corp	ro	ron	LG Group	2007-09-01	10:04:53	6562
LG Corp	pl	pol	LG Group	2004-05-19	16:28:25	4833
LG Corp	fr	fra	LG Group	2005-08-19	10:50:03	12683
LG Corp	bg	bul	LG	2009-01-04	21:19:42	3455
LG Corp	uk	ukr	LG Group	2008-04-03	13:45:06	25508
LG Corp	de	deu	LG Group	2006-01-22	15:24:00	4617
LG Corp	da	dan	LG Group	2010-10-27	08:53:50	2448
LG Corp	fi	fin	LG Group	2007-09-03	14:56:47	1942
LG Corp	hu	hun	LG Group	2007-10-20	18:31:57	6787
LG Corp	ja	jpn	LGグループ	2005-08-17	01:37:05	2328
LG Corp	he	heb	LG	2006-09-03	10:08:52	2605
LG Corp	ms	msa	Kumpulan LG	2006-02-02	07:17:06	3870
LG Corp	kk	kaz	LG Group	2011-11-10	07:22:44	3594
LG Corp	sr	hbs	LG	2011-07-13	08:57:58	1346
LG Corp	ko	kor	LG그룹	2005-08-01	09:39:05	12639
LG Corp	sv	swe	LG-gruppen	2007-02-21	20:29:10	1395
LG Corp	su	sun	LG Group	2007-10-03	00:20:47	3933
LG Corp	so	som	LG	2009-11-20	14:37:02	736
LG Corp	ku	kur	LG	2009-02-19	16:59:01	1904
LG Corp	sl	slv	LG	2009-09-19	15:13:52	2886
Lockheed Martin	en	eng	Lockheed Martin	2002-08-01	07:22:21	30854
Lockheed Martin	zh	zho	洛克希德·马丁	2006-04-07	11:18:54	8496
Lockheed Martin	vi	vie	Lockheed Martin	2006-08-25	06:55:21	8200
Lockheed Martin	ca	cat	Lockheed Martin	2012-08-05	13:43:16	6180
Lockheed Martin	it	ita	Lockheed Martin	2006-05-27	11:13:45	5526
Lockheed Martin	cs	ces	Lockheed Martin	2007-12-01	16:30:41	2534
Lockheed Martin	ar	ara	لوكهيد مارتن	2007-06-11	00:20:12	7460
Lockheed Martin	eu	eus	Lockheed Martin	2011-12-26	20:00:24	2954
Lockheed Martin	id	msa	Lockheed Martin	2005-04-18	20:16:08	4641
Lockheed Martin	es	spa	Lockheed Martin	2006-06-04	13:43:39	3859
Lockheed Martin	ru	rus	Lockheed Martin	2006-09-12	19:54:54	7547
Lockheed Martin	lb	ltz	Lockheed Martin	2006-12-26	14:18:40	1334
Lockheed Martin	nn	nor	Lockheed-Martin	2009-11-22	22:02:32	3318
Lockheed Martin	no	nor	Lockheed Martin	2005-10-22	12:53:58	3098
Lockheed Martin	tr	tur	Lockheed Martin	2008-01-02	22:08:50	4577
Lockheed Martin	lv	lav	Lockheed Martin	2007-04-26	16:41:39	3206
Lockheed Martin	lt	lit	Lockheed Martin	2008-08-07	06:00:25	2294
Lockheed Martin	ro	ron	Lockheed Martin	2006-10-27	13:39:39	2235
Lockheed Martin	pl	pol	Lockheed Martin	2004-11-16	00:29:11	7228
Lockheed Martin	fr	fra	Lockheed Martin	2005-01-01	13:37:18	10276
Lockheed Martin	ms	msa	Lockheed Martin	2007-05-10	14:39:36	2634
Lockheed Martin	fy	fry	Lockheed Martin	2006-12-25	20:07:08	2097
Lockheed Martin	de	deu	Lockheed Martin	2004-03-15	09:39:59	6314
Lockheed Martin	da	dan	Lockheed Martin	2006-09-23	12:17:04	3310
Lockheed Martin	fa	fas	لاکهید مارتین	2006-08-23	20:30:21	6050
Lockheed Martin	bs	hbs	Lockheed Martin	2011-09-27	18:36:47	6655
Lockheed Martin	fi	fin	Lockheed Martin	2006-09-03	14:29:09	2449
Lockheed Martin	ja	jpn	ロッキード・マーティン	2003-12-10	08:54:51	13500
Lockheed Martin	he	heb	לוקהיד מרטין	2005-09-03	22:10:51	13408
Lockheed Martin	pt	por	Lockheed Martin	2005-10-04	11:46:12	2388
Lockheed Martin	sr	hbs	Локид Мартин	2012-02-19	10:56:28	5479
Lockheed Martin	ko	kor	록히드 마틴	2006-03-08	05:00:30	2578
Lockheed Martin	sv	swe	Lockheed Martin	2004-12-14	09:39:18	5940
Lockheed Martin	sk	slk	Lockheed Martin	2007-12-01	20:52:28	2012
Lockheed Martin	uk	ukr	Lockheed Martin	2009-04-21	08:47:47	5136
Lockheed Martin	nl	nld	Lockheed Martin	2005-08-12	09:52:32	3736
Isao Okawa	en	eng	Isao Okawa	2007-09-09	23:08:52	2878
Isao Okawa	ja	jpn	大川功	2007-03-15	05:57:03	3929
Comcast	fr	fra	Comcast	2005-02-12	11:18:33	6927
Comcast	en	eng	Comcast	2003-08-24	16:35:31	82367
Comcast	nl	nld	Comcast Corporation	2008-12-30	14:50:16	5143
Comcast	pt	por	Comcast	2006-06-28	15:15:57	2130
Comcast	de	deu	Comcast	2005-10-13	13:39:32	27615
Comcast	ko	kor	컴캐스트	2008-01-11	08:22:00	1448
Comcast	gl	glg	Comcast	2010-09-25	11:46:49	1836
Comcast	es	spa	Comcast	2006-03-03	01:07:19	3547
Comcast	fi	fin	Comcast	2006-07-21	11:46:11	2024
Comcast	ro	ron	Comcast	2007-08-30	19:03:41	711
Comcast	zh	zho	康卡斯特	2006-09-04	20:34:34	13351
Comcast	ja	jpn	コムキャスト	2007-09-09	12:37:46	2944
Comcast	pl	pol	Comcast	2010-09-01	16:25:46	4653
Toshiba	eo	epo	Toshiba	2008-02-19	18:36:02	1853
Toshiba	en	eng	Toshiba	2002-06-27	04:02:47	28396
Toshiba	zh	zho	东芝	2005-03-20	13:03:34	10055
Toshiba	af	afr	Toshiba	2008-08-13	13:46:04	2677
Toshiba	vi	vie	Toshiba	2006-09-30	22:38:30	4420
Toshiba	is	isl	Toshiba	2007-08-18	10:41:44	1308
Toshiba	it	ita	Toshiba	2006-05-20	08:21:52	6887
Toshiba	ar	ara	توشيبا	2008-03-26	23:52:32	9211
Toshiba	cs	ces	Toshiba	2009-11-10	14:21:05	2850
Toshiba	et	est	Toshiba	2010-09-10	17:19:21	1556
Toshiba	id	msa	Toshiba	2005-04-06	20:31:06	3664
Toshiba	es	spa	Toshiba	2005-08-10	15:03:37	8472
Toshiba	ru	rus	Toshiba	2007-02-05	12:10:11	13156
Toshiba	nl	nld	Toshiba	2006-01-09	01:26:55	4805
Toshiba	pt	por	Toshiba	2006-01-23	23:45:23	3774
Toshiba	no	nor	Toshiba	2007-07-05	16:29:26	2529
Toshiba	tr	tur	Toshiba	2009-11-20	09:36:43	8058
Toshiba	lt	lit	Toshiba	2011-03-12	18:46:35	5005
Toshiba	tg	tgk	Toshiba	2010-03-22	01:37:03	1176
Toshiba	ro	ron	Toshiba	2007-08-31	17:26:15	4049
Toshiba	ca	cat	Toshiba	2008-02-19	15:02:37	6940
Toshiba	pl	pol	Toshiba	2005-10-24	04:19:44	4342
Toshiba	ta	tam	தோஷிபா	2011-07-12	05:53:39	5000
Toshiba	fr	fra	Toshiba	2002-11-09	04:23:29	10773
Toshiba	ms	msa	Toshiba	2007-11-30	01:47:03	1941
Toshiba	hr	hbs	Toshiba	2010-04-24	14:27:41	17039
Toshiba	bn	ben	তোশিবা	2011-04-16	07:42:06	6652
Toshiba	de	deu	Toshiba	2003-06-28	16:17:58	10336
Toshiba	da	dan	Toshiba	2011-04-09	22:17:52	15386
Toshiba	fa	fas	توشیبا	2006-07-10	06:04:46	5611
Toshiba	hi	hin	तोशिबा	2012-03-02	10:20:11	5488
Toshiba	fi	fin	Toshiba	2004-09-22	07:35:37	1695
Toshiba	pnb	lah	توشیبا	2012-01-23	16:24:35	1880
Toshiba	ja	jpn	東芝	2003-03-29	08:40:51	104077
Toshiba	he	heb	טושיבה	2006-07-03	14:40:37	2984
Toshiba	ka	kat	Toshiba	2011-04-06	15:25:12	6539
Toshiba	ckb	kur	کۆمپانیای تۆشیبا	2012-06-27	18:21:33	2629
Toshiba	kk	kaz	Toshіba	2011-09-24	14:37:00	8187
Toshiba	sq	sqi	Toshiba	2006-12-20	23:54:57	2275
Toshiba	uz	uzb	Toshiba	2009-07-03	18:33:55	2133
Toshiba	ko	kor	도시바	2007-04-30	09:48:28	5149
Toshiba	sv	swe	Toshiba	2006-03-08	16:11:18	1661
Toshiba	sk	slk	Tóšiba	2008-02-19	13:07:15	2331
Toshiba	uk	ukr	Toshiba	2008-08-21	06:09:08	9225
Toshiba	hu	hun	Toshiba	2011-09-01	10:45:42	6144
Schlumberger	ru	rus	Schlumberger	2006-07-04	09:35:42	11148
Schlumberger	fr	fra	Schlumberger (entreprise)	2005-09-18	10:44:08	7370
Schlumberger	en	eng	Schlumberger	2004-02-09	08:52:51	18419
Schlumberger	nl	nld	Schlumberger	2006-10-21	19:36:56	3424
Schlumberger	pt	por	Schlumberger	2011-09-30	16:24:46	4056
Schlumberger	no	nor	Schlumberger	2007-06-04	22:42:20	1479
Schlumberger	kk	kaz	Шлюмберже	2008-11-12	03:37:25	5392
Schlumberger	de	deu	Schlumberger (Unternehmen)	2006-03-21	10:35:38	5638
Schlumberger	fa	fas	شلومبرگر	2012-10-10	01:15:46	10995
Schlumberger	ar	ara	شلمبرجير	2008-05-26	09:37:21	2591
Schlumberger	zh	zho	施蘭卜吉	2009-04-10	04:03:48	2115
Schlumberger	my	mya	ဆလမ်ဘာဂျာ	2010-07-14	04:37:34	3859
Schlumberger	ja	jpn	シュルンベルジェ	2007-10-07	19:51:30	3357
Schlumberger	pl	pol	Schlumberger	2010-09-13	22:19:12	4048
Benesse	de	deu	Benesse Corporation	2005-07-04	09:03:04	1741
Benesse	en	eng	Benesse	2005-07-04	09:23:27	1793
Benesse	ja	jpn	ベネッセコーポレーション	2004-04-13	10:24:15	18795
Olympus Corporation	eo	epo	Olympus	2006-02-05	12:13:08	3329
Olympus Corporation	en	eng	Olympus Corporation	2002-06-15	01:31:19	22296
Olympus Corporation	zh	zho	奧林巴斯	2007-01-08	09:32:45	9299
Olympus Corporation	it	ita	Olympus	2005-12-15	15:07:08	20043
Olympus Corporation	cs	ces	Olympus	2006-07-26	17:07:57	7382
Olympus Corporation	id	msa	Olympus Corporation	2007-01-22	07:58:13	1726
Olympus Corporation	es	spa	Olympus	2005-12-13	17:23:58	9475
Olympus Corporation	ru	rus	Olympus	2007-06-19	09:47:28	9538
Olympus Corporation	nl	nld	Olympus Corporation	2005-09-20	21:52:05	1495
Olympus Corporation	pt	por	Olympus	2007-07-19	12:49:04	2573
Olympus Corporation	la	lat	Olympus (societas)	2012-08-09	08:06:54	1092
Olympus Corporation	tr	tur	Olympus (şirket)	2008-03-09	12:04:15	1586
Olympus Corporation	ro	ron	Olympus Corporation	2009-01-17	08:14:38	2877
Olympus Corporation	pl	pol	Olympus	2006-06-03	14:34:16	4463
Olympus Corporation	ta	tam	ஒலிம்பஸ் கார்ப்பரேஷன்	2011-07-12	19:03:45	4213
Olympus Corporation	fr	fra	Olympus Corporation	2006-01-29	17:44:31	15601
Olympus Corporation	bn	ben	অলিম্পাস কর্পোরেশন	2006-11-04	09:50:19	1887
Olympus Corporation	de	deu	Olympus	2004-05-06	07:06:05	31938
Olympus Corporation	fi	fin	Olympus (yhtiö)	2006-07-04	09:09:12	5671
Olympus Corporation	pnb	lah	اولمپس	2012-01-23	15:43:39	1740
Olympus Corporation	ja	jpn	オリンパス	2004-03-19	06:39:44	40284
Olympus Corporation	sr	hbs	Олимпус	2010-02-07	11:37:59	5126
Olympus Corporation	ko	kor	올림푸스	2007-12-30	02:17:04	5871
Olympus Corporation	sv	swe	Olympus	2006-03-27	12:17:10	3048
Olympus Corporation	uk	ukr	Olympus	2012-01-03	13:06:16	10363
DirecTV	ru	rus	DirecTV	2006-12-22	19:31:31	2272
DirecTV	fr	fra	DirecTV	2004-09-18	08:17:53	1544
DirecTV	en	eng	DirecTV	2002-08-30	04:42:29	73544
DirecTV	nl	nld	DIRECTV	2005-09-23	06:57:00	3680
DirecTV	pt	por	DirecTV	2006-02-17	19:22:10	7540
DirecTV	ml	mal	ഡയറക് ടിവി	2009-06-29	19:22:31	14491
DirecTV	de	deu	DirecTV	2006-09-07	11:11:30	6210
DirecTV	ko	kor	DirecTV	2008-06-18	00:06:13	1695
DirecTV	it	ita	DirecTV	2011-06-27	19:52:25	100889
DirecTV	tr	tur	DirecTV	2008-08-27	15:43:32	7788
DirecTV	es	spa	DirecTV	2005-07-15	03:06:29	21681
DirecTV	ms	msa	DirecTV	2008-11-03	13:05:54	4012
DirecTV	id	msa	DirecTV	2008-11-22	13:18:20	9123
DirecTV	fi	fin	DirecTV	2008-02-27	07:33:18	3279
DirecTV	zh	zho	DirecTV	2006-06-21	16:20:56	6131
DirecTV	ja	jpn	ディレクTV	2004-02-21	22:38:05	19946
DirecTV	pl	pol	DirecTV	2010-10-24	15:45:14	1374
Shell	el	ell	Κέλυφος	2012-01-04	15:54:31	1469
Shell	eo	epo	Ŝelo	2003-02-12	21:51:59	1058
Shell	en	eng	Shell	2001-09-26	11:39:22	2496
Shell	zh	zho	殼	2007-01-25	05:09:44	975
Shell	it	ita	Shell	2006-02-04	09:00:31	820
Shell	cs	ces	Shell	2008-08-03	20:31:51	2005
Shell	io	ido	Shelo	2009-12-26	23:26:14	847
Shell	eu	eus	Shell	2007-11-19	14:20:07	680
Shell	es	spa	Shell	2003-07-17	12:30:14	1016
Shell	ru	rus	Шелл	2006-03-14	11:29:23	1431
Shell	nl	nld	Shell	2003-06-23	17:07:47	848
Shell	pt	por	Shell (desambiguação)	2008-10-09	08:54:02	836
Shell	ro	ron	Shell	2008-06-17	04:18:34	868
Shell	pl	pol	Muszla (ujednoznacznienie)	2005-10-12	00:22:27	1079
Shell	fr	fra	Shell	2004-10-31	21:58:07	1809
Shell	hr	hbs	Ljuska	2009-01-15	18:28:36	1269
Shell	de	deu	Shell	2002-12-04	14:54:48	1344
Shell	hu	hun	Shell (egyértelműsítő lap)	2007-04-25	19:36:11	644
Shell	fa	fas	شل (ابهام‌زدایی)	2011-10-30	13:24:52	919
Shell	ja	jpn	シェル (曖昧さ回避)	2007-03-19	03:06:01	1705
Shell	he	heb	של (פירושונים)	2009-07-31	21:22:11	1463
Shell	ka	kat	ნიჟარა (მრავალმნიშვნელოვანი)	2012-02-22	07:07:26	1097
Shell	sr	hbs	Шел	2006-04-16	16:10:35	1818
Shell	sv	swe	Skal	2005-01-14	19:32:59	585
InterDigital	en	eng	InterDigital	2009-09-25	21:05:08	6442
Nokia Siemens Networks	el	ell	Nokia Siemens Networks	2006-06-20	08:19:37	2907
Nokia Siemens Networks	fr	fra	Nokia Siemens Networks	2007-08-08	10:57:59	5006
Nokia Siemens Networks	bg	bul	Нокиа Сименс Нетуъркс	2012-02-11	12:14:27	16514
Nokia Siemens Networks	zh	zho	诺基亚西门子通信	2007-04-28	01:11:37	3909
Nokia Siemens Networks	pt	por	Nokia Siemens Networks	2007-09-12	17:43:11	2266
Nokia Siemens Networks	no	nor	Nokia Siemens Networks	2007-04-01	18:34:04	1764
Nokia Siemens Networks	ml	mal	നോക്കിയ സീമെന്‍സ്‌ നെറ്റ്‌വര്‍ക്ക്സ്	2011-09-14	17:44:52	4017
Nokia Siemens Networks	de	deu	Nokia Siemens Networks	2007-03-15	17:58:24	11640
Nokia Siemens Networks	it	ita	Nokia Siemens Networks	2006-06-19	10:14:24	15284
Nokia Siemens Networks	hu	hun	Nokia Siemens Networks	2008-12-29	03:41:04	10175
Nokia Siemens Networks	en	eng	Nokia Siemens Networks	2006-06-19	10:51:04	15689
Nokia Siemens Networks	fi	fin	Nokia Siemens Networks	2006-06-20	17:01:46	16698
Nokia Siemens Networks	ru	rus	Nokia Siemens Networks	2006-11-09	10:38:31	13681
Nokia Siemens Networks	sv	swe	Nokia Siemens Networks	2007-04-24	08:03:36	3688
Nokia Siemens Networks	id	msa	Nokia Siemens Networks	2008-10-04	19:29:43	3805
Nokia Siemens Networks	pl	pol	Nokia Siemens Networks	2009-09-10	15:46:58	11028
Nokia Siemens Networks	he	heb	Nokia Siemens Networks	2010-01-02	15:13:57	2091
Berwind Corporation	en	eng	Berwind Corporation	2010-01-02	19:27:49	1936
MasterCard	sah	sah	MasterCard	2012-01-07	11:40:31	3256
MasterCard	zh	zho	万事达卡	2005-10-07	07:55:51	3348
MasterCard	vi	vie	MasterCard	2008-04-10	08:57:29	3045
MasterCard	it	ita	MasterCard	2007-03-03	02:18:05	2408
MasterCard	ar	ara	ماستركارد	2009-02-08	20:34:33	3847
MasterCard	cs	ces	MasterCard	2010-03-09	22:08:36	1389
MasterCard	id	msa	MasterCard	2006-12-08	12:38:52	10857
MasterCard	es	spa	MasterCard	2007-07-17	15:20:08	18429
MasterCard	ru	rus	MasterCard	2005-04-12	14:33:40	12520
MasterCard	nl	nld	MasterCard	2008-03-02	16:30:17	2420
MasterCard	pt	por	MasterCard	2007-01-12	21:46:59	3813
MasterCard	no	nor	MasterCard	2008-08-11	20:26:26	1526
MasterCard	tr	tur	MasterCard	2008-01-22	22:01:31	2179
MasterCard	lt	lit	MasterCard	2011-04-14	19:07:04	1718
MasterCard	en	eng	MasterCard	2003-11-25	11:44:21	32988
MasterCard	pl	pol	MasterCard	2006-11-18	07:05:00	2488
MasterCard	ta	tam	மாஸ்டர்கார்டு	2011-07-03	18:43:56	3159
MasterCard	fr	fra	MasterCard	2006-06-17	22:06:06	6410
MasterCard	de	deu	MasterCard	2003-01-23	10:07:35	7934
MasterCard	da	dan	MasterCard	2007-10-13	14:21:54	1424
MasterCard	fa	fas	مسترکارت	2012-10-16	08:11:59	5797
MasterCard	hi	hin	मास्टर कार्ड	2011-02-12	09:52:13	2345
MasterCard	fi	fin	MasterCard	2006-03-30	17:49:47	3484
MasterCard	ja	jpn	マスターカード	2004-04-06	15:33:54	17491
MasterCard	sr	hbs	Мастеркард	2007-02-20	19:23:39	1397
MasterCard	ko	kor	마스타카드	2008-03-02	16:40:25	2554
MasterCard	sv	swe	Mastercard	2006-02-09	12:12:56	1728
MasterCard	uk	ukr	MasterCard	2011-06-08	12:41:10	16725
Steelcase	fr	fra	Steelcase	2009-12-20	12:13:39	1863
Steelcase	de	deu	Steelcase	2009-06-30	12:10:34	4913
Steelcase	ko	kor	스틸케이스	2010-09-25	06:41:16	1077
Steelcase	ja	jpn	スチールケース	2008-09-28	14:33:27	2409
Steelcase	en	eng	Steelcase	2005-08-30	17:12:31	13363
Mars, Incorporated	sah	sah	Mars	2009-09-07	17:34:08	5494
Mars, Incorporated	zh	zho	瑪氏食品	2010-05-22	06:57:10	1438
Mars, Incorporated	it	ita	Mars (azienda)	2007-06-04	14:07:18	8888
Mars, Incorporated	ar	ara	مارس المتحدة	2008-11-21	18:00:14	4940
Mars, Incorporated	id	msa	Mars Incorporated	2008-07-11	00:14:56	7834
Mars, Incorporated	es	spa	Mars, Incorporated	2010-08-05	14:09:45	3471
Mars, Incorporated	ru	rus	Mars	2006-03-21	10:49:07	16316
Mars, Incorporated	lb	ltz	Mars Incorporated	2007-04-11	12:25:04	1084
Mars, Incorporated	pt	por	Mars, Incorporated	2007-09-15	05:56:33	2133
Mars, Incorporated	no	nor	Mars, Incorporated	2005-08-08	20:17:39	2490
Mars, Incorporated	en	eng	Mars, Incorporated	2003-06-13	04:41:52	31360
Mars, Incorporated	ro	ron	Mars Incorporated	2007-08-28	11:38:27	2847
Mars, Incorporated	pl	pol	Mars Incorporated	2007-01-07	02:38:17	6035
Mars, Incorporated	be	bel	Mars	2008-05-17	10:46:01	2787
Mars, Incorporated	fr	fra	Mars Incorporated	2004-01-25	10:42:14	24766
Mars, Incorporated	de	deu	Mars Incorporated	2003-12-05	19:35:04	8543
Mars, Incorporated	da	dan	Mars Incorporated	2006-11-19	17:05:10	3594
Mars, Incorporated	fi	fin	Mars (yritys)	2009-03-01	18:44:41	2745
Mars, Incorporated	ja	jpn	マース (企業)	2009-03-15	13:24:15	2410
Mars, Incorporated	he	heb	מארס (חברה)	2012-05-31	09:16:12	4745
Mars, Incorporated	ko	kor	마즈 인코퍼레이티드	2011-07-30	14:00:09	2673
Mars, Incorporated	sv	swe	Mars Incorporated	2005-02-12	15:20:53	1284
Mars, Incorporated	nl	nld	Mars Incorporated	2005-05-24	15:59:04	3724
Hallmark Cards	de	deu	Hallmark	2008-04-30	17:29:05	1085
Hallmark Cards	en	eng	Hallmark Cards	2003-09-28	18:51:20	14418
Hallmark Cards	id	msa	Hallmark	2006-11-05	15:27:25	2186
Hallmark Cards	pt	por	Hallmark Cards	2008-10-19	17:01:31	3293
Humana	fr	fra	Humana	2008-03-30	12:32:08	4157
Humana	en	eng	Humana	2004-06-02	20:19:53	20946
Humana	de	deu	Humana	2007-02-28	18:30:38	322
Humana	ko	kor	휴매나	2008-05-03	01:50:02	4413
Humana	es	spa	Humana Inc.	2002-02-07	10:08:07	7254
Humana	pl	pol	Humana	2009-06-05	08:51:46	3506
Panasonic	eo	epo	Matsushita	2008-01-16	10:06:13	2200
Panasonic	en	eng	Panasonic	2002-09-29	03:41:05	27906
Panasonic	zh	zho	松下電器	2006-02-02	15:27:48	12499
Panasonic	wuu	zho	松下电器	2008-10-16	12:02:37	2347
Panasonic	pms	pms	Matsushita	2008-01-17	15:38:40	1134
Panasonic	vi	vie	Matsushita (công ty)	2008-07-05	06:05:45	3885
Panasonic	it	ita	Panasonic Corporation	2006-03-27	21:36:48	5113
Panasonic	ar	ara	شركة باناسونيك	2008-09-17	14:34:57	6995
Panasonic	cs	ces	Panasonic Corporation	2008-03-06	10:30:05	1546
Panasonic	et	est	Panasonic Corporation	2004-02-22	21:01:57	1635
Panasonic	id	msa	Panasonic Corporation	2006-09-15	23:53:18	4969
Panasonic	es	spa	Panasonic Corp	2004-03-06	20:44:40	8201
Panasonic	ru	rus	Panasonic	2006-09-20	06:12:42	20044
Panasonic	nl	nld	Panasonic Corporation	2005-03-21	20:36:30	5388
Panasonic	pt	por	Matsushita	2006-05-11	20:12:18	1690
Panasonic	tr	tur	Matsushita	2008-05-11	19:48:44	1832
Panasonic	th	tha	พานาโซนิค คอร์ปอเรชั่น	2010-06-02	10:52:18	5597
Panasonic	ro	ron	Matsushita Electric	2007-08-31	19:06:00	2001
Panasonic	pl	pol	Panasonic Corporation	2005-10-24	03:54:53	7770
Panasonic	fr	fra	Panasonic Corporation	2005-06-26	00:52:36	7952
Panasonic	ms	msa	Panasonic Corporation	2009-12-04	07:31:54	13189
Panasonic	hr	hbs	Panasonic	2012-05-05	05:49:00	1278
Panasonic	de	deu	Panasonic Corporation	2004-07-06	14:41:45	11953
Panasonic	fa	fas	پاناسونیک	2009-02-04	11:42:03	6113
Panasonic	fi	fin	Panasonic	2006-01-17	14:20:47	2961
Panasonic	ja	jpn	パナソニック	2003-03-04	15:35:42	122516
Panasonic	he	heb	פנסוניק	2012-05-24	07:59:18	4864
Panasonic	kk	kaz	Panasonic	2011-11-02	05:50:26	14567
Panasonic	sr	hbs	Панасоник	2011-07-15	14:42:08	2253
Panasonic	ko	kor	파나소닉	2006-07-13	15:22:21	3033
