src.name	tgt.name	common.num	src.num	tgt.num	total.num	exposure	phi	ttest	pval
pol	eng	6	43	2305	3806	0.00260303687635575	-0.101947796407013	-4.91805645948359	4.6786079724387e-07
fin	eng	7	56	2305	3806	0.00303687635574837	-0.120178182675065	-5.80940538368309	3.56825035974238e-09
jpn	fra	1	191	149	3806	0.00671140939597315	-0.040192343268825	-0.55300021172887	0.290454961588136
kor	eng	3	25	2305	3806	0.00130151843817787	-0.08079948985364	-3.89025342624803	5.14882425578797e-05
ell	deu	2	2	433	3806	0.0046189376443418	0.063996904241234	1.33133937434821	0.0918889294081511
spa	nor	3	159	26	3806	0.115384615384615	0.030512017121496	0.382492567262079	0.351303419237127
ukr	deu	1	11	433	3806	0.0023094688221709	-0.003875766336803	-0.0804636044439559	0.467952858875736
ukr	eng	2	11	2305	3806	0.000867678958785249	-0.046687326890846	-2.24295113275057	0.0124973171311895
nor	ces	1	26	19	3806	0.0526315789473684	0.039385222308485	0.19309722004005	0.424191668951122
msa	eng	12	19	2305	3806	0.0052060737527115	0.003761958571668	0.180536097626559	0.428373794502375
por	fra	1	54	149	3806	0.00671140939597315	-0.012760918866631	-0.154730517550801	0.438621584081731
eng	afr	1	2305	2	3806	0.5	-0.00495558563997	-0.23781940461446	0.406021152357933
slk	kor	1	11	25	3806	0.04	0.056211107471725	0.270005905953479	0.394686037464486
rus	heb	1	118	19	3806	0.0526315789473684	0.008838444432423	0.0951966781790279	0.462160041110663
lat	bul	1	2	5	3806	0.2	0.31568723029545	0.576254049420437	0.294705228572066
lav	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
ron	eng	1	5	2305	3806	0.000433839479392625	-0.030102411827016	-1.44525712891305	0.0742608043096683
spa	por	2	159	54	3806	0.037037037037037	-0.002841608337125	-0.0356053941634608	0.485820834101576
nor	eng	5	26	2305	3806	0.00216919739696312	-0.070139864591447	-3.37429311820409	0.000376152103794799
msa	deu	1	19	433	3806	0.0023094688221709	-0.013637788253193	-0.283154174657684	0.388596987987764
vie	hbs	1	5	9	3806	0.111111111111111	0.147580114570327	0.394783115355667	0.351097755004363
swa	haw	1	1	1	3806	1	0.999999999999973	NA	NA
hbs	eng	2	9	2305	3806	0.000867678958785249	-0.038194126309218	-1.83425855266122	0.0333722300151081
zho	msa	1	51	19	3806	0.0526315789473684	0.02416822881673	0.169227031968826	0.433143753140146
por	ell	1	54	2	3806	0.5	0.094189688385764	0.682244578033226	0.249000242820194
nld	deu	3	58	433	3806	0.0069284064665127	-0.024306802972439	-0.504771479777881	0.306988069003508
jpn	ita	2	191	129	3806	0.0155038759689922	-0.029752648500371	-0.409212453278882	0.341421131247836
